PACKAGE_NAME,VERSION,LANGUAGE,RUNTIME_VERSION
snowflake-snowpark-python,1.7.0,python,3.9
snowflake-snowpark-python,1.8.0,python,3.10
snowflake-snowpark-python,1.8.0,python,3.11
snowflake-snowpark-python,1.8.0,python,3.8
snowflake-snowpark-python,1.8.0,python,3.9
snowflake-snowpark-python,1.9.0,python,3.10
snowflake-snowpark-python,1.9.0,python,3.11
snowflake-snowpark-python,1.9.0,python,3.8
snowflake-snowpark-python,1.9.0,python,3.9
snowflake-sqlalchemy,1.6.1,python,3.10
snowflake-sqlalchemy,1.6.1,python,3.11
snowflake-sqlalchemy,1.6.1,python,3.12
snowflake-sqlalchemy,1.6.1,python,3.8
snowflake-sqlalchemy,1.6.1,python,3.9
snowflake-telemetry-python,0.1.0,python,3.10
snowflake-telemetry-python,0.1.0,python,3.8
snowflake-telemetry-python,0.1.0,python,3.9
snowflake-telemetry-python,0.2.0,python,3.10
snowflake-telemetry-python,0.2.0,python,3.11
snowflake-telemetry-python,0.2.0,python,3.8
snowflake-telemetry-python,0.2.0,python,3.9
snowflake-telemetry-python,0.3.0,python,3.10
snowflake-telemetry-python,0.3.0,python,3.11
snowflake-telemetry-python,0.3.0,python,3.8
snowflake-telemetry-python,0.3.0,python,3.9
snowflake-telemetry-python,0.4.0,python,3.10
snowflake-telemetry-python,0.4.0,python,3.11
snowflake-telemetry-python,0.4.0,python,3.12
snowflake-telemetry-python,0.4.0,python,3.8
snowflake-telemetry-python,0.4.0,python,3.9
snowflake-telemetry-python,0.5.0,python,3.10
snowflake-telemetry-python,0.5.0,python,3.11
snowflake-telemetry-python,0.5.0,python,3.12
snowflake-telemetry-python,0.5.0,python,3.8
snowflake-telemetry-python,0.5.0,python,3.9
snowflake-telemetry-python,0.8.0,python,3.10
snowflake-telemetry-python,0.8.0,python,3.11
snowflake-telemetry-python,0.8.0,python,3.12
snowflake-telemetry-python,0.8.0,python,3.13
snowflake-telemetry-python,0.8.0,python,
snowflake.core,0.10.0,python,3.10
snowflake.core,0.10.0,python,3.11
snowflake.core,0.10.0,python,3.8
snowflake.core,0.10.0,python,3.9
snowflake.core,0.11.0,python,3.10
snowflake.core,0.11.0,python,3.11
snowflake.core,0.11.0,python,3.8
snowflake.core,0.11.0,python,3.9
snowflake.core,0.12.0,python,3.10
snowflake.core,0.12.0,python,3.11
snowflake.core,0.12.0,python,3.8
snowflake.core,0.12.0,python,3.9
snowflake.core,0.12.1,python,3.10
snowflake.core,0.12.1,python,3.11
snowflake.core,0.12.1,python,3.8
snowflake.core,0.12.1,python,3.9
snowflake.core,0.13.0,python,3.10
snowflake.core,0.13.0,python,3.11
snowflake.core,0.13.0,python,3.8
snowflake.core,0.13.0,python,3.9
snowflake.core,0.13.1,python,3.10
snowflake.core,0.13.1,python,3.11
snowflake.core,0.13.1,python,3.8
snowflake.core,0.13.1,python,3.9
snowflake.core,0.8.0,python,3.10
snowflake.core,0.8.0,python,3.11
snowflake.core,0.8.0,python,3.8
snowflake.core,0.8.0,python,3.9
snowflake.core,0.9.0,python,3.10
snowflake.core,0.9.0,python,3.11
snowflake.core,0.9.0,python,3.8
snowflake.core,0.9.0,python,3.9
snowflake.core,1.0.0,python,3.10
snowflake.core,1.0.0,python,3.11
snowflake.core,1.0.0,python,3.8
snowflake.core,1.0.0,python,3.9
snowflake.core,1.0.1,python,3.10
snowflake.core,1.0.1,python,3.11
snowflake.core,1.0.1,python,3.9
snowflake.core,1.0.2,python,3.10
snowflake.core,1.0.2,python,3.11
snowflake.core,1.0.2,python,3.9
snowflake.core,1.0.3,python,3.10
snowflake.core,1.0.3,python,3.11
snowflake.core,1.0.3,python,3.12
snowflake.core,1.0.3,python,3.13
snowflake.core,1.0.3,python,3.9
snowflake.core,1.0.4,python,3.10
snowflake.core,1.0.4,python,3.11
snowflake.core,1.0.4,python,3.12
snowflake.core,1.0.4,python,3.13
snowflake.core,1.0.4,python,3.9
snowflake.core,1.0.5,python,3.10
snowflake.core,1.0.5,python,3.11
snowflake.core,1.0.5,python,3.12
snowflake.core,1.0.5,python,3.13
snowflake.core,1.0.5,python,3.9
snowflake.core,1.1.0,python,3.10
snowflake.core,1.1.0,python,3.11
snowflake.core,1.1.0,python,3.12
snowflake.core,1.1.0,python,3.13
snowflake.core,1.1.0,python,3.9
snowflake.core,1.10.0,python,3.10
snowflake.core,1.10.0,python,3.11
snowflake.core,1.10.0,python,3.12
snowflake.core,1.10.0,python,3.13
snowflake.core,1.10.0,python,
snowflake.core,1.11.0,python,3.10
snowflake.core,1.11.0,python,3.11
snowflake.core,1.11.0,python,3.12
snowflake.core,1.11.0,python,3.13
snowflake.core,1.11.0,python,
snowflake.core,1.12.0,python,3.10
snowflake.core,1.12.0,python,3.11
snowflake.core,1.12.0,python,3.12
snowflake.core,1.12.0,python,3.13
snowflake.core,1.12.0,python,
snowflake.core,1.2.0,python,3.10
snowflake.core,1.2.0,python,3.11
snowflake.core,1.2.0,python,3.12
snowflake.core,1.2.0,python,3.13
snowflake.core,1.2.0,python,3.9
snowflake.core,1.3.0,python,3.10
snowflake.core,1.3.0,python,3.11
snowflake.core,1.3.0,python,3.12
snowflake.core,1.3.0,python,3.13
snowflake.core,1.3.0,python,3.9
snowflake.core,1.4.0,python,3.10
snowflake.core,1.4.0,python,3.11
snowflake.core,1.4.0,python,3.12
snowflake.core,1.4.0,python,3.13
snowflake.core,1.4.0,python,3.9
snowflake.core,1.5.0,python,3.10
snowflake.core,1.5.0,python,3.11
snowflake.core,1.5.0,python,3.12
snowflake.core,1.5.0,python,3.13
snowflake.core,1.5.0,python,3.9
snowflake.core,1.5.1,python,3.10
snowflake.core,1.5.1,python,3.11
snowflake.core,1.5.1,python,3.12
snowflake.core,1.5.1,python,3.13
snowflake.core,1.5.1,python,3.9
snowflake.core,1.6.0,python,3.10
snowflake.core,1.6.0,python,3.11
snowflake.core,1.6.0,python,3.12
snowflake.core,1.6.0,python,3.13
snowflake.core,1.6.0,python,3.9
snowflake.core,1.7.0,python,3.10
snowflake.core,1.7.0,python,3.11
snowflake.core,1.7.0,python,3.12
snowflake.core,1.7.0,python,3.13
snowflake.core,1.7.0,python,3.9
snowflake.core,1.8.0,python,3.10
snowflake.core,1.8.0,python,3.11
snowflake.core,1.8.0,python,3.12
snowflake.core,1.8.0,python,3.13
snowflake.core,1.8.0,python,3.9
snowflake.core,1.9.0,python,3.10
snowflake.core,1.9.0,python,3.11
snowflake.core,1.9.0,python,3.12
snowflake.core,1.9.0,python,3.13
snowflake.demos,0.1.5,python,3.10
snowflake.demos,0.1.5,python,3.11
snowflake.demos,0.1.5,python,3.12
snowflake.demos,0.1.5,python,3.9
snowflake_legacy,0.10.0,python,3.10
snowflake_legacy,0.10.0,python,3.11
snowflake_legacy,0.10.0,python,3.8
snowflake_legacy,0.10.0,python,3.9
snowflake_legacy,0.11.0,python,3.10
snowflake_legacy,0.11.0,python,3.11
snowflake_legacy,0.11.0,python,3.8
snowflake_legacy,0.11.0,python,3.9
snowflake_legacy,0.12.0,python,3.10
snowflake_legacy,0.12.0,python,3.11
snowflake_legacy,0.12.0,python,3.8
snowflake_legacy,0.12.0,python,3.9
snowflake_legacy,0.12.1,python,3.10
snowflake_legacy,0.12.1,python,3.11
snowflake_legacy,0.12.1,python,3.8
snowflake_legacy,0.12.1,python,3.9
snowflake_legacy,0.13.0,python,3.10
snowflake_legacy,0.13.0,python,3.11
snowflake_legacy,0.13.0,python,3.8
snowflake_legacy,0.13.0,python,3.9
snowflake_legacy,0.13.1,python,3.10
snowflake_legacy,0.13.1,python,3.11
snowflake_legacy,0.13.1,python,3.8
snowflake_legacy,0.13.1,python,3.9
snowflake_legacy,0.8.0,python,3.10
snowflake_legacy,0.8.0,python,3.11
snowflake_legacy,0.8.0,python,3.8
snowflake_legacy,0.8.0,python,3.9
snowflake_legacy,1.0.0,python,3.10
snowflake_legacy,1.0.0,python,3.11
snowflake_legacy,1.0.0,python,3.8
snowflake_legacy,1.0.0,python,3.9
snowflake_legacy,1.0.1,python,3.10
snowflake_legacy,1.0.1,python,3.11
snowflake_legacy,1.0.1,python,3.12
snowflake_legacy,1.0.1,python,3.9
snowflake_legacy,1.0.2,python,3.10
snowflake_legacy,1.0.2,python,3.11
snowflake_legacy,1.0.2,python,3.12
snowflake_legacy,1.0.2,python,3.13
snowflake_legacy,1.0.2,python,3.9
snowpark-checkpoints,0.1.3,python,3.10
snowpark-checkpoints,0.1.3,python,3.11
snowpark-checkpoints,0.1.3,python,3.9
snowpark-checkpoints,0.1.4,python,3.10
snowpark-checkpoints,0.1.4,python,3.11
snowpark-checkpoints,0.1.4,python,3.9
snowpark-checkpoints,0.2.0,python,3.10
snowpark-checkpoints,0.2.0,python,3.11
snowpark-checkpoints,0.2.0,python,3.9
snowpark-checkpoints,0.2.1,python,3.10
snowpark-checkpoints,0.2.1,python,3.11
snowpark-checkpoints,0.2.1,python,3.9
snowpark-checkpoints,0.3.0,python,3.10
snowpark-checkpoints,0.3.0,python,3.11
snowpark-checkpoints,0.3.0,python,3.9
snowpark-checkpoints,0.3.1,python,3.10
snowpark-checkpoints,0.3.1,python,3.11
snowpark-checkpoints,0.3.1,python,3.9
snowpark-checkpoints,0.3.2,python,3.10
snowpark-checkpoints,0.3.2,python,3.11
snowpark-checkpoints,0.3.2,python,3.9
snowpark-checkpoints,0.3.3,python,3.10
snowpark-checkpoints,0.3.3,python,3.11
snowpark-checkpoints,0.3.3,python,3.9
snowpark-checkpoints,0.4.0,python,3.10
snowpark-checkpoints,0.4.0,python,3.11
snowpark-checkpoints,0.4.0,python,3.9
snowpark-connect,1.10.0,python,3.10
snowpark-connect,1.10.0,python,3.11
snowpark-connect,1.10.0,python,3.12
snowpark-connect,1.10.1,python,3.10
snowpark-connect,1.10.1,python,3.11
snowpark-connect,1.10.1,python,3.12
snowpark-connect,1.11.0,python,3.10
snowpark-connect,1.11.0,python,3.11
snowpark-connect,1.11.0,python,3.12
snowpark-connect,1.13.0,python,3.10
snowpark-connect,1.13.0,python,3.11
snowpark-connect,1.13.0,python,3.12
snowpark-connect,1.14.0,python,3.10
snowpark-connect,1.14.0,python,3.11
snowpark-connect,1.14.0,python,3.12
snowpark-connect,1.15.0,python,3.10
snowpark-connect,1.15.0,python,3.11
snowpark-connect,1.15.0,python,3.12
snowpark-connect,1.16.0,python,3.10
snowpark-connect,1.16.0,python,3.11
snowpark-connect,1.16.0,python,3.12
snowpark-connect,1.17.0,python,3.10
snowpark-connect,1.17.0,python,3.11
snowpark-connect,1.17.0,python,3.12
snowpark-connect,1.19.1,python,3.10
snowpark-connect,1.19.1,python,3.11
snowpark-connect,1.19.1,python,3.12
snowpark-connect,1.20.0,python,3.10
snowpark-connect,1.20.0,python,3.11
snowpark-connect,1.20.0,python,3.12
snowpark-connect,1.21.0,python,3.10
snowpark-connect,1.21.0,python,3.11
snowpark-connect,1.21.0,python,3.12
snowpark-connect,1.21.1,python,3.10
snowpark-connect,1.21.1,python,3.11
snowpark-connect,1.21.1,python,3.12
snowpark-connect,1.22.0,python,3.10
snowpark-connect,1.22.0,python,3.11
snowpark-connect,1.22.0,python,3.12
snowpark-connect,1.23.0,python,3.10
snowpark-connect,1.23.0,python,3.11
snowpark-connect,1.23.0,python,3.12
snowpark-connect,1.24.0,python,3.10
snowpark-connect,1.24.0,python,3.11
snowpark-connect,1.24.0,python,3.12
snowpark-connect,1.3.0,python,3.10
snowpark-connect,1.3.0,python,3.11
snowpark-connect,1.3.0,python,3.12
snowpark-connect,1.4.0,python,3.10
snowpark-connect,1.4.0,python,3.11
snowpark-connect,1.4.0,python,3.12
snowpark-connect,1.5.0,python,3.10
snowpark-connect,1.5.0,python,3.11
snowpark-connect,1.5.0,python,3.12
snowpark-connect,1.6.0,python,3.10
snowpark-connect,1.6.0,python,3.11
snowpark-connect,1.6.0,python,3.12
snowpark-connect,1.7.0,python,3.10
snowpark-connect,1.7.0,python,3.11
snowpark-connect,1.7.0,python,3.12
snowpark-connect,1.8.0,python,3.10
snowpark-connect,1.8.0,python,3.11
snowpark-connect,1.8.0,python,3.12
snowpark-connect,1.9.0,python,3.10
snowpark-connect,1.9.0,python,3.11
snowpark-connect,1.9.0,python,3.12
snowpark-connect-deps-1,3.56.2,python,3.10
snowpark-connect-deps-1,3.56.2,python,3.11
snowpark-connect-deps-1,3.56.2,python,3.12
snowpark-connect-deps-1,3.56.3,python,3.10
snowpark-connect-deps-1,3.56.3,python,3.11
snowpark-connect-deps-1,3.56.3,python,3.12
snowpark-connect-deps-1,3.56.4,python,3.10
snowpark-connect-deps-1,3.56.4,python,3.11
snowpark-connect-deps-1,3.56.4,python,3.12
snowpark-connect-deps-2,3.56.2,python,3.10
snowpark-connect-deps-2,3.56.2,python,3.11
snowpark-connect-deps-2,3.56.2,python,3.12
snowpark-connect-deps-2,3.56.3,python,3.10
snowpark-connect-deps-2,3.56.3,python,3.11
snowpark-connect-deps-2,3.56.3,python,3.12
snowpark-connect-deps-2,3.56.4,python,3.10
snowpark-connect-deps-2,3.56.4,python,3.11
snowpark-connect-deps-2,3.56.4,python,3.12
snowpark-submit,0.20.2,python,3.10
snowpark-submit,0.20.2,python,3.11
snowpark-submit,0.20.2,python,3.12
snowplow-tracker,1.1.0,python,3.10
snowplow-tracker,1.1.0,python,3.11
snowplow-tracker,1.1.0,python,3.12
snowplow-tracker,1.1.0,python,3.13
snowplow-tracker,1.1.0,python,
snowplow-tracker,1.1.0,python,3.9
socrata-py,1.1.13,python,3.10
socrata-py,1.1.13,python,3.11
socrata-py,1.1.13,python,3.12
socrata-py,1.1.13,python,3.8
socrata-py,1.1.13,python,3.9
soupsieve,2.3.2.post1,python,3.10
soupsieve,2.3.2.post1,python,3.11
soupsieve,2.3.2.post1,python,3.8
soupsieve,2.3.2.post1,python,3.9
soupsieve,2.4,python,3.10
soupsieve,2.4,python,3.11
soupsieve,2.4,python,3.8
soupsieve,2.4,python,3.9
soupsieve,2.5,python,3.10
soupsieve,2.5,python,3.11
soupsieve,2.5,python,3.12
soupsieve,2.5,python,3.13
soupsieve,2.5,python,
soupsieve,2.5,python,3.8
soupsieve,2.5,python,3.9
soxr,0.1.3,python,
spacy,2.3.5,python,3.8
spacy,2.3.5,python,3.9
spacy,3.2.1,python,3.8
spacy,3.2.1,python,3.9
spacy,3.3.0,python,3.10
spacy,3.3.0,python,3.8
spacy,3.3.0,python,3.9
spacy,3.3.1,python,3.10
spacy,3.3.1,python,3.11
spacy,3.3.1,python,3.8
spacy,3.3.1,python,3.9
spacy,3.4.4,python,3.10
spacy,3.4.4,python,3.11
spacy,3.4.4,python,3.8
spacy,3.4.4,python,3.9
spacy,3.5.3,python,3.10
spacy,3.5.3,python,3.11
spacy,3.5.3,python,3.8
spacy,3.5.3,python,3.9
spacy,3.7.2,python,3.10
spacy,3.7.2,python,3.11
spacy,3.7.2,python,3.12
spacy,3.7.2,python,3.8
spacy,3.7.2,python,3.9
spacy,3.8.11,python,3.10
spacy,3.8.11,python,3.11
spacy,3.8.11,python,3.12
spacy,3.8.11,python,3.13
spacy,3.8.14,python,3.10
spacy,3.8.14,python,3.11
spacy,3.8.14,python,3.12
spacy,3.8.14,python,3.13
spacy,3.8.14,python,
spacy,3.8.2,python,3.10
spacy,3.8.2,python,3.11
spacy,3.8.2,python,3.12
spacy,3.8.2,python,3.9
spacy-alignments,0.8.5,python,3.10
spacy-alignments,0.8.5,python,3.8
spacy-alignments,0.8.5,python,3.9
spacy-alignments,0.9.0,python,3.10
spacy-alignments,0.9.0,python,3.11
spacy-alignments,0.9.0,python,3.12
spacy-alignments,0.9.0,python,3.13
spacy-alignments,0.9.0,python,
spacy-alignments,0.9.0,python,3.8
spacy-alignments,0.9.0,python,3.9
spacy-alignments,0.9.2,python,3.10
spacy-alignments,0.9.2,python,3.11
spacy-alignments,0.9.2,python,3.12
spacy-alignments,0.9.2,python,3.13
spacy-alignments,0.9.2,python,
spacy-alignments,0.9.2,python,3.9
spacy-langdetect,0.1.2,python,3.10
spacy-langdetect,0.1.2,python,3.11
spacy-langdetect,0.1.2,python,3.8
spacy-langdetect,0.1.2,python,3.9
spacy-legacy,3.0.12,python,3.10
spacy-legacy,3.0.12,python,3.11
spacy-legacy,3.0.12,python,3.12
spacy-legacy,3.0.12,python,3.13
spacy-legacy,3.0.12,python,
spacy-legacy,3.0.12,python,3.8
spacy-legacy,3.0.12,python,3.9
spacy-legacy,3.0.9,python,3.10
spacy-legacy,3.0.9,python,3.11
spacy-legacy,3.0.9,python,3.8
spacy-legacy,3.0.9,python,3.9
spacy-loggers,1.0.4,python,3.10
spacy-loggers,1.0.4,python,3.11
spacy-loggers,1.0.4,python,3.12
spacy-loggers,1.0.4,python,3.13
spacy-loggers,1.0.4,python,
spacy-loggers,1.0.4,python,3.8
spacy-loggers,1.0.4,python,3.9
spacy-loggers,1.0.5,python,3.10
spacy-loggers,1.0.5,python,3.11
spacy-loggers,1.0.5,python,3.12
spacy-loggers,1.0.5,python,3.13
spacy-pkuseg,0.0.32,python,3.10
spacy-pkuseg,0.0.32,python,3.11
spacy-pkuseg,0.0.32,python,3.12
spacy-pkuseg,0.0.32,python,3.8
spacy-pkuseg,0.0.32,python,3.9
spacy-pkuseg,1.0.0,python,3.10
spacy-pkuseg,1.0.0,python,3.11
spacy-pkuseg,1.0.0,python,3.12
spacy-pkuseg,1.0.0,python,3.13
spacy-pkuseg,1.0.0,python,3.9
spacy-transformers,1.1.5,python,3.10
spacy-transformers,1.1.5,python,3.8
spacy-transformers,1.1.5,python,3.9
spacy-transformers,1.2.4,python,3.10
spacy-transformers,1.2.4,python,3.11
spacy-transformers,1.2.4,python,3.8
spacy-transformers,1.2.4,python,3.9
spacy-transformers,1.3.5,python,3.10
spacy-transformers,1.3.5,python,3.11
spacy-transformers,1.3.5,python,3.8
spacy-transformers,1.3.5,python,3.9
spaghetti,1.7.6,python,3.10
spaghetti,1.7.6,python,3.11
spaghetti,1.7.6,python,3.12
spaghetti,1.7.6,python,3.13
spaghetti,1.7.6,python,
spark-nlp,5.1.2,python,3.10
spark-nlp,5.1.2,python,3.11
spark-nlp,5.1.2,python,3.12
spark-nlp,5.1.2,python,3.8
spark-nlp,5.1.2,python,3.9
sparse,0.15.1,python,3.10
sparse,0.15.1,python,3.11
sparse,0.15.1,python,3.8
sparse,0.15.1,python,3.9
sparse,0.15.4,python,3.10
sparse,0.15.4,python,3.11
sparse,0.15.4,python,3.12
sparse,0.15.4,python,3.13
sparse,0.15.4,python,3.9
sparse,0.17.0,python,3.10
sparse,0.17.0,python,3.11
sparse,0.17.0,python,3.12
sparse,0.17.0,python,3.13
sparse,0.17.0,python,
sparse_dot_topn,0.3.6,python,3.10
sparse_dot_topn,0.3.6,python,3.11
sparse_dot_topn,0.3.6,python,3.8
sparse_dot_topn,0.3.6,python,3.9
spatialpandas,0.4.10,python,3.10
spatialpandas,0.4.10,python,3.11
spatialpandas,0.4.10,python,3.13
spatialpandas,0.4.10,python,3.9
spatialpandas,0.4.8,python,3.10
spatialpandas,0.4.8,python,3.11
spatialpandas,0.4.8,python,3.8
spatialpandas,0.4.8,python,3.9
spatialpandas,0.4.9,python,3.10
spatialpandas,0.4.9,python,3.11
spatialpandas,0.4.9,python,3.12
spatialpandas,0.4.9,python,3.8
spatialpandas,0.4.9,python,3.9
spatialpandas,0.5.0,python,3.10
spatialpandas,0.5.0,python,3.11
spatialpandas,0.5.0,python,3.12
spatialpandas,0.5.0,python,3.13
spatialpandas,0.5.0,python,
spdlog,1.11.0,python,
spdlog,1.15.3,python,
spdlog,1.16.0,python,
spdlog,1.17.0,python,
spdlog,1.9.0,python,
spdlog,1.9.2,python,
spdlog-fmt-embed,1.11.0,python,
spdlog-fmt-embed,1.15.3,python,
spdlog-fmt-embed,1.16.0,python,
spdlog-fmt-embed,1.17.0,python,
spdlog-fmt-embed,1.9.2,python,
spectral-cube,0.6.6,python,3.10
spectral-cube,0.6.6,python,3.11
spectral-cube,0.6.6,python,3.12
spectral-cube,0.6.6,python,3.13
spglm,1.1.0,python,3.10
spglm,1.1.0,python,3.11
spglm,1.1.0,python,3.12
spglm,1.1.0,python,3.13
spglm,1.1.0,python,
sphinx,5.0.2,python,3.10
sphinx,5.0.2,python,3.11
sphinx,5.0.2,python,3.12
sphinx,5.0.2,python,3.8
sphinx,5.0.2,python,3.9
sphinx,7.3.7,python,3.10
sphinx,7.3.7,python,3.11
sphinx,7.3.7,python,3.12
sphinx,7.3.7,python,3.13
sphinx,7.3.7,python,
sphinx,7.3.7,python,3.9
sphinx,8.2.3,python,3.11
sphinx,8.2.3,python,3.12
sphinx,8.2.3,python,3.13
sphinx,8.2.3,python,
sphinx,9.1.0,python,3.12
sphinx,9.1.0,python,3.13
sphinx,9.1.0,python,
sphinx-book-theme,1.1.4,python,3.10
sphinx-book-theme,1.1.4,python,3.11
sphinx-book-theme,1.1.4,python,3.12
sphinx-book-theme,1.1.4,python,3.13
sphinx-book-theme,1.1.4,python,
sphinx-book-theme,1.1.4,python,3.9
sphinx-design,0.5.0,python,3.10
sphinx-design,0.5.0,python,3.11
sphinx-design,0.5.0,python,3.12
sphinx-design,0.5.0,python,3.8
sphinx-design,0.5.0,python,3.9
sphinx-design,0.6.1,python,3.10
sphinx-design,0.6.1,python,3.11
sphinx-design,0.6.1,python,3.12
sphinx-design,0.6.1,python,3.13
sphinx-design,0.6.1,python,
sphinx-design,0.6.1,python,3.9
sphinx-design,0.7.0,python,3.11
sphinx-design,0.7.0,python,3.12
sphinx-design,0.7.0,python,3.13
sphinx-design,0.7.0,python,
sphinx-last-updated-by-git,0.3.8,python,3.10
sphinx-last-updated-by-git,0.3.8,python,3.11
sphinx-last-updated-by-git,0.3.8,python,3.12
sphinx-last-updated-by-git,0.3.8,python,3.13
sphinx-last-updated-by-git,0.3.8,python,
sphinx-sitemap,2.5.1,python,3.10
sphinx-sitemap,2.5.1,python,3.11
sphinx-sitemap,2.5.1,python,3.12
sphinx-sitemap,2.5.1,python,3.13
sphinx-sitemap,2.5.1,python,3.8
sphinx-sitemap,2.5.1,python,3.9
sphinx-sitemap,2.9.0,python,3.10
sphinx-sitemap,2.9.0,python,3.11
sphinx-sitemap,2.9.0,python,3.12
sphinx-sitemap,2.9.0,python,3.13
sphinx-theme-builder,0.2.0b2,python,3.10
sphinx-theme-builder,0.2.0b2,python,3.11
sphinx-theme-builder,0.2.0b2,python,3.12
sphinx-theme-builder,0.2.0b2,python,3.13
sphinx-theme-builder,0.2.0b2,python,
sphinx-theme-builder,0.2.0b2,python,3.9
sphinx-theme-builder,0.3.2,python,3.10
sphinx-theme-builder,0.3.2,python,3.11
sphinx-theme-builder,0.3.2,python,3.12
sphinx-theme-builder,0.3.2,python,3.13
sphinx-theme-builder,0.3.2,python,
sphinxcontrib,1.0,python,3.10
sphinxcontrib,1.0,python,3.11
sphinxcontrib,1.0,python,3.12
sphinxcontrib,1.0,python,3.13
sphinxcontrib,1.0,python,
sphinxcontrib,1.0,python,3.8
sphinxcontrib,1.0,python,3.9
sphinxcontrib-images,0.9.4,python,3.10
sphinxcontrib-images,0.9.4,python,3.11
sphinxcontrib-images,0.9.4,python,3.12
sphinxcontrib-images,0.9.4,python,3.13
sphinxcontrib-images,0.9.4,python,
sphinxcontrib-images,0.9.4,python,3.8
sphinxcontrib-images,0.9.4,python,3.9
sphinxcontrib-jquery,4.1,python,3.10
sphinxcontrib-jquery,4.1,python,3.11
sphinxcontrib-jquery,4.1,python,3.12
sphinxcontrib-jquery,4.1,python,3.13
sphinxcontrib-jquery,4.1,python,
sphinxcontrib-jquery,4.1,python,3.8
sphinxcontrib-jquery,4.1,python,3.9
sphinxcontrib-serializinghtml,1.1.10,python,3.10
sphinxcontrib-serializinghtml,1.1.10,python,3.11
sphinxcontrib-serializinghtml,1.1.10,python,3.12
sphinxcontrib-serializinghtml,1.1.10,python,3.9
sphinxcontrib-websupport,2.0.0,python,3.10
sphinxcontrib-websupport,2.0.0,python,3.11
sphinxcontrib-websupport,2.0.0,python,3.12
sphinxcontrib-websupport,2.0.0,python,3.13
sphinxcontrib-websupport,2.0.0,python,
sphinxcontrib-websupport,2.0.0,python,3.9
sphinxcontrib-youtube,1.4.1,python,3.10
sphinxcontrib-youtube,1.4.1,python,3.11
sphinxcontrib-youtube,1.4.1,python,3.12
sphinxcontrib-youtube,1.4.1,python,3.13
sphinxcontrib-youtube,1.4.1,python,
sphinxcontrib-youtube,1.4.1,python,3.9
spin,0.14,python,3.10
spin,0.14,python,3.11
spin,0.14,python,3.12
spin,0.14,python,3.13
spin,0.14,python,
spin,0.14,python,3.9
spin,0.15,python,3.10
spin,0.15,python,3.11
spin,0.15,python,3.12
spin,0.15,python,3.13
spin,0.15,python,
spin,0.3,python,3.10
spin,0.3,python,3.11
spin,0.3,python,3.12
spin,0.3,python,3.13
spin,0.3,python,3.8
spin,0.3,python,3.9
spirv-tools,2021.4,python,
spirv-tools,2025.1,python,
spirv-tools,2026.1,python,
splink,4.0.8,python,3.10
splink,4.0.8,python,3.11
splink,4.0.8,python,3.12
splink,4.0.8,python,3.13
splink,4.0.8,python,
splot,1.1.3,python,3.10
splot,1.1.3,python,3.11
splot,1.1.3,python,3.9
splot,1.1.7,python,3.10
splot,1.1.7,python,3.11
splot,1.1.7,python,3.12
splot,1.1.7,python,3.13
splot,1.1.7,python,
splot,1.1.7,python,3.9
splunk-opentelemetry,1.20.0,python,3.10
splunk-opentelemetry,1.20.0,python,3.11
splunk-opentelemetry,1.20.0,python,3.12
splunk-opentelemetry,1.20.0,python,3.9
splunk-opentelemetry,2.1.0,python,3.10
splunk-opentelemetry,2.1.0,python,3.11
splunk-opentelemetry,2.1.0,python,3.12
splunk-opentelemetry,2.1.0,python,3.13
splunk-opentelemetry,2.1.0,python,3.9
splunk-opentelemetry,2.8.0,python,3.10
splunk-opentelemetry,2.8.0,python,3.11
splunk-opentelemetry,2.8.0,python,3.12
splunk-opentelemetry,2.8.0,python,3.13
splunk-opentelemetry,2.8.0,python,
spopt,0.7.0,python,3.11
spopt,0.7.0,python,3.12
spopt,0.7.0,python,3.13
spopt,0.7.0,python,
spreg,1.2.4,python,3.10
spreg,1.2.4,python,3.11
spreg,1.2.4,python,3.12
spreg,1.2.4,python,3.9
spreg,1.8.3,python,3.10
spreg,1.8.3,python,3.11
spreg,1.8.3,python,3.12
spreg,1.8.3,python,3.13
spreg,1.8.5,python,3.10
spreg,1.8.5,python,3.11
spreg,1.8.5,python,3.12
spreg,1.8.5,python,3.13
spreg,1.8.5,python,
spyder-kernels,1.10.2,python,3.8
spyder-kernels,1.10.2,python,3.9
spyder-kernels,2.0.5,python,3.8
spyder-kernels,2.0.5,python,3.9
spyder-kernels,2.1.1,python,3.8
spyder-kernels,2.1.1,python,3.9
spyder-kernels,2.1.3,python,3.8
spyder-kernels,2.1.3,python,3.9
spyder-kernels,2.2.0,python,3.8
spyder-kernels,2.2.0,python,3.9
spyder-kernels,2.2.1,python,3.10
spyder-kernels,2.2.1,python,3.8
spyder-kernels,2.2.1,python,3.9
spyder-kernels,2.3.3,python,3.10
spyder-kernels,2.3.3,python,3.8
spyder-kernels,2.3.3,python,3.9
spyder-kernels,2.4.1,python,3.10
spyder-kernels,2.4.1,python,3.11
spyder-kernels,2.4.1,python,3.8
spyder-kernels,2.4.1,python,3.9
spyder-kernels,2.4.2,python,3.10
spyder-kernels,2.4.2,python,3.11
spyder-kernels,2.4.2,python,3.8
spyder-kernels,2.4.2,python,3.9
spyder-kernels,2.4.3,python,3.10
spyder-kernels,2.4.3,python,3.11
spyder-kernels,2.4.3,python,3.8
spyder-kernels,2.4.3,python,3.9
spyder-kernels,2.4.4,python,3.10
